"V0","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007982668782315665,0.05813783858174917,0.10396523363644658,0.1459595196979976,0.18453766902419763,0.21884825623475435,0.2500031078753069,0.27904149193889527,0.30610103215541323,0.3313013411760375,0.3547503972361717,0.3762332409719069,0.39583003822014956,0.41433798960752966,0.4309576229857625,0.44569894314833763,0.45936810152192736,0.4720004571979624,0.4836694515061556,0.4944440464718416,0.5043880144679759,0.5135605235278909,0.522015597098889,0.5296179613705632,0.5365556417855956,0.5429457688037337,0.5488285314990392,0.5542411698708294,0.5592184100356928,0.5637755447729553,0.5679759150097163,0.5718337382732355,0.5753738010866137,0.5786024381326652,0.5815774391623326,0.5843055044157657,0.5870207828828277,0.5901930589444828,0.5931309468582053,0.5959194630478087,0.5989976266302972,0.6019369705560192,0.6045764364214274,0.6070161192758589,0.6092290061051173,0.6112750814056339,0.612859955489117,0.6142968338056443,0.6156626375621914,0.6168898642597835,0.6180321803166055,0.6190530007220313,0.6200062630834321,0.6208605824054083,0.621551234317335,0.622183524759514,0.6227435761543623
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008308737758820049,-0.07928241862901804,-0.1521241414769252,-0.21991610947106086,-0.28260132344381494,-0.33755718066714735,-0.38782328430578633,-0.43392843056662345,-0.47631710804983246,-0.5138769390272052,-0.5473712339001068,-0.578046939127584,-0.6062250693088339,-0.6321411784478727,-0.6559917128286005,-0.6777161262048091,-0.69738083107713,-0.7159067312088192,-0.7346909152055882,-0.754031028501436,-0.7721594779637334,-0.7890480882684855,-0.8047592573242028,-0.8193568566556243,-0.8329034475195994,-0.8454600342126408,-0.8570804506592474,-0.8676572016079402,-0.8773796295662889,-0.8863526751249948,-0.8946295033177634,-0.9022581334209429,-0.9092839043565927,-0.9156887769092461,-0.9216324321399235,-0.9270997734009983,-0.9321219745347361,-0.9366704485915588,-0.9408968471627225,-0.9447784973395854,-0.9483849267049392,-0.952086325544947,-0.9555136283424058,-0.958707665749091,-0.9616821610450073,-0.9644828511381203,-0.9673508099423413,-0.9700581892347906,-0.9724867821660236,-0.9747729785493413,-0.9767915899529355,-0.9786689123832524,-0.9803739854370711,-0.9818744335001889,-0.9833006994943294,-0.9845501612041966,-0.985744959257763,-0.9867871746779424,-0.9876201844790043,-0.9884159768394712,-0.9890978068869035
0.0,0.13537672825585903,0.25662345662108893,0.3652225791896651,0.4625276188649845,0.5497869873266834,0.6281413206543696,0.6985996939012347,0.7608218361771608,0.8175696506147379,0.8694953454308932,0.9172910509503709,0.9619993877240589,1.003344485566249,1.0416532580196491,1.0772081476417998,1.1099187123488377,1.1401457097319352,1.1682301381758133,1.194472085624171,1.2189608328891752,1.2417694048662196,1.2611952986897745,1.2788818123616965,1.2957679936565214,1.3117840475688483,1.3270330043827965,1.341379837693071,1.3547955144796548,1.367322993475467,1.379007113543154,1.3898914023197309,1.4000181676024557,1.4094183138514764,1.4179474788171247,1.425803081618043,1.4330780630475166,1.439812080212493,1.4460392020797137,1.4517919225119158,1.4570003788629415,1.461893430564681,1.4664091895272175,1.4705673015021967,1.474293685279359,1.4778059616510493,1.4810422014774263,1.4837725840519347,1.4872036672946205,1.4904138960896707,1.493449240812385,1.4967077036293202,1.4998640264563101,1.5031267123645649,1.5062425049407608,1.5090047352007339,1.511633712594463,1.5143116056540973,1.516894884569262,1.51932292372566,1.5214426420861185,1.523475334841228,1.5252340261140387,1.5269339005274736,1.528377594888371,1.5296749175928626,1.5309867773034216,1.5320846810801867
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009175490896808844,0.027706159085727152,0.04498459246514069,0.06106463317450563,0.07601398824988938,0.08989772576629387,0.10277827483521834,0.1147156205824356,0.1257659008291766,0.13576007065872045,0.14493106582406642,0.15341288701032219,0.16124995131899147,0.16848398902286807,0.17515501439832273,0.1812769983346036,0.18693370523782024,0.19213890244800463,0.19692357945265415,0.2012928194137915,0.20532564109956158,0.20902797449145938,0.21201948313615324,0.2142911031165508,0.21637532599455309,0.21825271217124523,0.21988986610649852,0.2214966415974753,0.22297950573309863,0.22436066445753325,0.22559864826150286,0.22675766156455923,0.22781941136496822,0.228780715552508,0.2295968017151277,0.23031570942256904,0.2309942893957598,0.23159088970923983,0.23215677695583375,0.23263698130919647,0.23307458579146323,0.23349997515651966,0.23386961789047372
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016810590708233764,-0.04248574461364471,-0.06591650997771599,-0.08731672999605629,-0.10686507488355335,-0.12471713884745135,-0.14038905304959992,-0.15468321721470066,-0.16776407896851706,-0.1803630210744482,-0.19272968658244546,-0.2042458306519445,-0.21495255923844417,-0.22489653283198816,-0.2341227933998243,-0.24267449668571028,-0.25059301354125396,-0.2579156622219919,-0.2645165053658874,-0.2705615034483927,-0.27614533140862724,-0.2812995087435023,-0.2860529135766667,-0.2904329891000587,-0.2944378820225918,-0.29814709146472756,-0.30155929518817143,-0.3046945027564973,-0.30754498036375993,-0.3101852118607987,-0.3126094102405251,-0.3145801115407643,-0.3157282291474121,-0.3167732331214139,-0.31794771171514047,-0.32012895158995086,-0.32230837352105857,-0.32461513653543533,-0.3267715827558929,-0.32871511726548036,-0.3305298631201592,-0.33180894291559115,-0.3329647738269884,-0.3340349219706981,-0.33498040930210987,-0.3358744641789309,-0.3366594137026988,-0.3374056071919898,-0.3380178613373473,-0.33850818174631025,-0.3389759591838428,-0.33937949029971887
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7661904367370777e-05,0.0003122928308576532,0.0005723769911432444,0.0008105775546473739,0.0010259451789815857,0.0012230827540078695,0.0014263342867133638,0.001568487230959548,0.0016778678498131192,0.0017836833190833954
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017384741966115494,-0.003496274806343415,-0.005088443056860226,-0.006558061152893893,-0.007882206315120108,-0.0090904590625933,-0.010164007106323645,-0.011129934862461386,-0.01202565317316976,-0.012829625604155891,-0.013576939862464157,-0.014276666959751267,-0.014878209742595625,-0.015428046331271376,-0.01591941632142966
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003218405562455585,-0.0009318595491120985,-0.0014979257060511978,-0.002032509422896045
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005848337860931866,-0.0013135040593614607,-0.0019692975153462956
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002120520240639518,0.004190761943370132,0.006071218539728685,0.007805658015959179,0.009478634539986337,0.011011374391426663,0.012438057011521517,0.013725227804713743,0.014912792650043543,0.015983077631619862,0.0169722835991322,0.01785752533361578,0.01868761018264004,0.019472194235487496,0.020173837677783184
